Filename	TrainValidateTest	Style	Genre	Artist
20176.jpg	train	portrait	Realism	Pavel Fedotov
20177.jpg	train	abstract	Color Field Painting	Mark Rothko
20178.jpg	train	portrait	Cubo-Futurism	Jury Annenkov
20179.jpg	train	landscape	Realism	Boris Kustodiev
20180.jpg	train	portrait	Baroque	Peter Paul Rubens
20181.jpg	train	landscape	Symbolism	Konstantin Bogaevsky
20182.jpg	train	portrait	Realism	Ilya Repin
20183.jpg	train	portrait	Cloisonnism	Georges Lacombe 
20184.jpg	train	portrait	Expressionism	Emil Nolde
20185.jpg	train	landscape	Post-Impressionism	Konstantin Yuon
20186.jpg	train	abstract	Lyrical Abstraction	Friedel Dzubas
20187.jpg	train	landscape	Symbolism	Victor Hugo
20188.jpg	train	portrait	Realism	Andrei Ryabushkin
20189.jpg	train	landscape	Post-Impressionism	Maxime Maufra
20190.jpg	train	portrait	Romanticism	Theodore Gericault
20191.jpg	train	abstract	Lyrical Abstraction	Pierre Tal-Coat
20192.jpg	train	landscape	Realism	Konstantin Makovsky
20193.jpg	train	landscape	Impressionism	Camille Pissarro
20194.jpg	train	abstract	Abstract Art	Hilma af Klint
20195.jpg	train	landscape	Impressionism	Winston Churchill
20196.jpg	train	portrait	Fauvism	Louis Valtat
20197.jpg	train	landscape	Impressionism	Tom Roberts
20198.jpg	train	portrait	Realism	Ivan Kramskoy
20199.jpg	train	landscape	Post-Impressionism	Giorgio Morandi
20200.jpg	train	portrait	Post-Impressionism	Paul Cezanne
20201.jpg	train	landscape	Impressionism	Eugene Boudin
20202.jpg	train	landscape	Impressionism	Paul Cezanne
20203.jpg	train	portrait	Romanticism	Thomas Lawrence
20204.jpg	train	landscape	Realism	Ivan Shishkin
20205.jpg	train	abstract		Lygia Pape
20206.jpg	train	portrait	Impressionism	Edgar Degas
20207.jpg	train	portrait	Rococo	John Jackson
20208.jpg	train	abstract	Tachisme	Gerard Schneider
20209.jpg	train	portrait	Romanticism	Thomas Lawrence
20210.jpg	train	landscape	Luminism	Martin Johnson Heade
20211.jpg	train	landscape	Expressionism	Jacoba van Heemskerck
20212.jpg	train	landscape	Realism	Isaac Levitan
20213.jpg	train	abstract	Dada	Hans Richter
20214.jpg	train	portrait	Neoclassicism	John Singleton Copley
20215.jpg	train	landscape	Impressionism	Pierre-Auguste Renoir
20216.jpg	train	landscape	Realism	Isaac Levitan
20217.jpg	train	abstract	Lyrical Abstraction	Sam Francis
20218.jpg	train	portrait	Realism	Nikolaos Gyzis
20219.jpg	train	portrait	Baroque	Rembrandt
20220.jpg	train	portrait	Expressionism	Pablo Picasso
20221.jpg	train	portrait	Romanticism	Henry Raeburn
20222.jpg	train	landscape	Impressionism	Matej Sternen
20223.jpg	train	portrait	Symbolism	Odilon Redon
20224.jpg	train	landscape	Impressionism	David Davies
20225.jpg	train	portrait	Realism	Koloman Moser
20226.jpg	train	landscape	Romanticism	Caspar David Friedrich
20227.jpg	train	portrait	Realism	John Everett Millais
20228.jpg	train	portrait	Rococo	Vladimir Borovikovsky
20229.jpg	train	portrait	Baroque	Frans Hals
20230.jpg	train	portrait	Ukiyo-e	Utagawa Kuniyoshi
20231.jpg	train	landscape	Symbolism	Nicholas Roerich
20232.jpg	train	landscape	Post-Impressionism	Vincent van Gogh
20233.jpg	train	abstract	Surrealism	Leon Arthur Tutundjian
20234.jpg	train	portrait	Realism	Valentin Serov
20235.jpg	train	landscape	Surrealism	Zdislav Beksinski
20236.jpg	train	portrait	Realism	Gustave Courbet
20237.jpg	train	landscape	Contemporary Realism	Fairfield Porter
20238.jpg	train	portrait	Impressionism	Pericles Pantazis 
20239.jpg	train	portrait	Baroque	Rembrandt
20240.jpg	train	abstract	Op Art	Thomas Downing
20241.jpg	train	abstract	Abstract Art	Hilma af Klint
20242.jpg	train	abstract	Abstract Expressionism	Bradley Walker Tomlin
20243.jpg	train	landscape	Realism	Ivan Shishkin
20244.jpg	train	landscape	Divisionism	Henri Martin
20245.jpg	train	landscape	Impressionism	Childe Hassam
20246.jpg	train	landscape	Romanticism	Thomas Hill
20247.jpg	train	landscape	Post-Impressionism	Vincent van Gogh
20248.jpg	train	landscape	Impressionism	Guy Rose
20249.jpg	train	landscape	Impressionism	Armand Guillaumin
20250.jpg	train	self-portrait	Realism	Anton Azbe
20251.jpg	train	abstract	Dada	Jean Arp
20252.jpg	train	portrait	Surrealism	Max Ernst
20253.jpg	train	landscape	Magic Realism	O. Louis Guglielmi
20254.jpg	train	portrait	Surrealism	Pablo Picasso
20255.jpg	train	abstract	Abstract Art	 Wassily Kandinsky
20256.jpg	train	abstract	Surrealism	Mark Rothko
20257.jpg	train	portrait	Realism	Vasily Tropinin
20258.jpg	train	portrait	Romanticism	Karl Bryullov
20259.jpg	train	portrait	Realism	Vasily Polenov
20260.jpg	train	abstract	Abstract Art	Yiannis Moralis
20261.jpg	train	portrait	Neoclassicism	Franz Xaver Winterhalter
20262.jpg	train	portrait	Romanticism	Henry Raeburn
20263.jpg	train	landscape	Impressionism	Childe Hassam
20264.jpg	train	portrait		Andre Derain
20265.jpg	train	portrait	Rococo	Dmitry Levitzky
20266.jpg	train	abstract	Art Informel	Karel Appel
20267.jpg	train	portrait	Romanticism	Orest Kiprensky
20268.jpg	train	landscape	Symbolism	Nicholas Roerich
20269.jpg	train	abstract	Surrealism	Maria Helena Vieira da Silva
20270.jpg	train	portrait	Romanticism	Charles Turner
20271.jpg	train	abstract	Cubism	Willi Baumeister
20272.jpg	train	portrait	Baroque	Rembrandt
20273.jpg	train	portrait	Rococo	Joshua Reynolds
20274.jpg	train	portrait	Impressionism	William Merritt Chase
20275.jpg	train	landscape	Post-Impressionism	Emily Carr
20276.jpg	train	portrait	Neoclassicism	Jean Auguste Dominique Ingres
20277.jpg	train	abstract	Tachisme	Andre Lanskoy
20278.jpg	train	abstract	Op Art	Al Held
20279.jpg	train	portrait	Academicism	Jean-Paul Laurens
20280.jpg	train	abstract	Lyrical Abstraction	Giulio Turcato
20281.jpg	train	portrait	Pointillism	Georges Seurat
20282.jpg	train	self-portrait	Symbolism	Leon Spilliaert
20283.jpg	train	portrait	Romanticism	Ford Madox Brown
20284.jpg	train	landscape	Romanticism	John Atkinson Grimshaw
20285.jpg	train	portrait	Realism	Nikolay Bogdanov-Belsky
20286.jpg	train	portrait	Neoclassicism	William-Adolphe Bouguereau
20287.jpg	train	abstract	Surrealism	Alekos Kontopoulos 
20288.jpg	train	landscape	Realism	Volodymyr Orlovsky
20289.jpg	train	portrait	Academicism	Jean-Leon Gerome
20290.jpg	train	portrait	Post-Impressionism	Xu Beihong
20291.jpg	train	landscape	Magic Realism	Eyvind Earle
20292.jpg	train	portrait	Neoclassicism	William-Adolphe Bouguereau
20293.jpg	train	landscape	Romanticism	David Cox
20294.jpg	train	portrait	Expressionism	Jury Annenkov
20295.jpg	train	portrait	High Renaissance	Raphael
20296.jpg	train	abstract	Art Informel	Karel Appel
20297.jpg	train	self-portrait	Post-Impressionism	Vincent van Gogh
20298.jpg	train	abstract	Sōsaku hanga	Maki Haku
20299.jpg	train	landscape	Impressionism	Armand Guillaumin
20300.jpg	train	abstract	Color Field Painting	Rupprecht Geiger
20301.jpg	train	landscape	Neoclassicism	Jacob van Strij
20302.jpg	train	abstract	Abstract Art	Willi Baumeister
20303.jpg	train	portrait	Academicism	Eugene de Blaas
20304.jpg	train	portrait	Romanticism	Orest Kiprensky
20305.jpg	train	portrait	Realism	Alexey Venetsianov
20306.jpg	train	abstract	Abstract Expressionism	Moshe Kupferman
20307.jpg	train	abstract	Abstract Art	Willi Baumeister
20308.jpg	train	abstract	Abstract Art	Victor Servranckx
20309.jpg	train	portrait	Rococo	Joshua Reynolds
20310.jpg	train	portrait	Rococo	Thomas Lawrence
20311.jpg	train	abstract	Abstract Expressionism	Raoul Ubac
20312.jpg	train	landscape	Realism	Charles-Francois Daubigny
20313.jpg	train	abstract	Surrealism	Jean Arp
20314.jpg	train	portrait	Romanticism	Horace Vernet
20315.jpg	train	abstract	Tachisme	Maria Helena Vieira da Silva
20316.jpg	train	portrait	Surrealism	Salvador Dali
20317.jpg	train	landscape	Impressionism	Childe Hassam
20318.jpg	train	landscape	Symbolism	Konstantin Bogaevsky
20319.jpg	train	abstract	Color Field Painting	Edward Avedisian
20320.jpg	train	abstract	Abstract Expressionism	Friedel Dzubas
20321.jpg	train	portrait	American Realism	Robert Henri
20322.jpg	train	landscape	Impressionism	Willard Metcalf
20323.jpg	train	abstract	Color Field Painting	Barnett Newman
20324.jpg	train	abstract	Cubism	Vladimir Tatlin
20325.jpg	train	landscape	Post-Impressionism	Paul Cezanne
20326.jpg	train	portrait	Fauvism	Pyotr Konchalovsky
20327.jpg	train	portrait	American Realism	Robert Henri
20328.jpg	train	landscape	Symbolism	Ferdinand Hodler
20329.jpg	train	portrait	Cloisonnism	Vincent van Gogh
20330.jpg	train	landscape	Impressionism	Alfred Sisley
20331.jpg	train	landscape	Impressionism	Ferdynand Ruszczyc
20332.jpg	train	landscape	Realism	Ferdinand Hodler
20333.jpg	train	abstract	Action painting	Antonio Corpora
20334.jpg	train	abstract	Art Informel	Julius Bissier
20335.jpg	train	landscape	Nanga (Bunjinga)	Ike no Taiga
20336.jpg	train	landscape	Post-Impressionism	Micaela Eleutheriade
20337.jpg	train	abstract	Art Informel	Jaroslav Serpan
20338.jpg	train	landscape	Impressionism	Philip Wilson Steer
20339.jpg	train	abstract	Art Informel	Maurice Esteve
20340.jpg	train	portrait	Metaphysical art	Giorgio de Chirico
20341.jpg	train	landscape	Magic Realism	Eyvind Earle
20342.jpg	train	landscape	Kitsch	Thomas Kinkade
20343.jpg	train	landscape	Romanticism	Joseph Wright
20344.jpg	train	landscape	Realism	David Bates
20345.jpg	train	landscape	Impressionism	Eugene Boudin
20346.jpg	train	abstract	Lyrical Abstraction	Norman Bluhm
20347.jpg	train	portrait	Nanga (Bunjinga)	Ike no Taiga
20348.jpg	train	portrait	Cloisonnism	Paul Gauguin
20349.jpg	train	abstract	Surrealism	Leon Arthur Tutundjian
20350.jpg	train	portrait	Neo-Dada	Asger Jorn
20351.jpg	train	portrait	Realism	Boris Kustodiev
20352.jpg	train	landscape	Realism	Ivan Shishkin
20353.jpg	train	portrait	Neoclassicism	Jacques-Louis David
20354.jpg	train	portrait	Post-Impressionism	Eugeniusz Żak
20355.jpg	train	portrait	Romanticism	Thomas Lawrence
20356.jpg	train	landscape	Romanticism	Eugene von Guerard
20357.jpg	train	portrait	Impressionism	Mary Cassatt
20358.jpg	train	landscape	Rococo	Thomas Lawrence
20359.jpg	train	landscape	Pointillism	Theo van Rysselberghe
20360.jpg	train	abstract	Color Field Painting	Sam Francis
20361.jpg	train	portrait	Northern Renaissance	Jan van Eyck
20362.jpg	train	abstract	Art Informel	Natalia Dumitresco
20363.jpg	train	abstract	Action painting	Jackson Pollock
20364.jpg	train	landscape	Realism	Ivan Shishkin
20365.jpg	train	landscape	Luminism	Albert Bierstadt
20366.jpg	train	landscape	Romanticism	John Crome
20367.jpg	train	abstract	Abstract Expressionism	Terry Frost
20368.jpg	train	portrait	Impressionism	Berthe Morisot
20369.jpg	train	portrait	Impressionism	Albert Dubois-Pillet
20370.jpg	train	portrait	Romanticism	Camille Corot
20371.jpg	train	portrait	Romanticism	Paul Cezanne
20372.jpg	train	portrait	Realism	Boris Kustodiev
20373.jpg	train	self-portrait	Art Nouveau (Modern)	Egon Schiele
20374.jpg	train	landscape	Expressionism	William H. Johnson
20375.jpg	train	landscape	Impressionism	Alfred Sisley
20376.jpg	train	portrait	Expressionism	John Bratby
20377.jpg	train	landscape	Symbolism	Jacek Malczewski
20378.jpg	train	abstract	Art Informel	Claude Georges
20379.jpg	train	portrait	Impressionism	Eva Gonzales
20380.jpg	train	portrait	American Realism	Robert Henri
20381.jpg	train	portrait	Art Nouveau (Modern)	Eliseu Visconti
20382.jpg	train	landscape	Realism	Ivan Shishkin
20383.jpg	train	portrait	Rococo	John Russell
20384.jpg	train	portrait	High Renaissance	Titian
20385.jpg	train	landscape	Post-Impressionism	Paul Cezanne
20386.jpg	train	abstract	Abstract Expressionism	Taro Yamamoto
20387.jpg	train	abstract	Surrealism	Rene Bertholo
20388.jpg	train	portrait	Fantastic Realism	H.R. Giger
20389.jpg	train	portrait	American Realism	Robert Henri
20390.jpg	train	landscape	Impressionism	William Merritt Chase
20391.jpg	train	landscape	Impressionism	Camille Pissarro
20392.jpg	train	landscape	Impressionism	Alfred Sisley
20393.jpg	train	portrait	Realism	Thomas Eakins
20394.jpg	train	landscape	Baroque	Jacob Isaakszoon van Ruisdael
20395.jpg	train	abstract	Action painting	Franz Kline
20396.jpg	train	landscape	Expressionism	Max Gubler
20397.jpg	train	abstract	Lyrical Abstraction	Olivier Debre
20398.jpg	train	abstract	Orphism	Sonia Delaunay
20399.jpg	train	abstract	Abstract Art	Willi Baumeister
20400.jpg	train	portrait	Naïve Art (Primitivism)	John Bradley
20401.jpg	train	portrait	Impressionism	Giovanni Boldini
20402.jpg	train	landscape	Realism	Fyodor Vasilyev
20403.jpg	train	portrait	Impressionism	William Merritt Chase
20404.jpg	train	portrait	Realism	Thomas Eakins
20405.jpg	train	portrait	Neoclassicism	Domingos Sequeira
20406.jpg	train	landscape	Cubism	Pyotr Konchalovsky
20407.jpg	train	portrait	Impressionism	Francisc Sirato
20408.jpg	train	landscape	Realism	Isaac Levitan
20409.jpg	train	portrait	Sōsaku hanga	Kaoru Kawano
20410.jpg	train	landscape	Romanticism	Taras Shevchenko
20411.jpg	train	portrait	Post-Impressionism	Maurice Denis
20412.jpg	train	landscape	Realism	Vasily Polenov
20413.jpg	train	landscape	Surrealism	Victor Brauner
20414.jpg	train	landscape	Realism	Isaac Levitan
20415.jpg	train	self-portrait	Art Nouveau (Modern)	Richard Gerstl
20416.jpg	train	abstract	Abstract Art	Paul Klee
20417.jpg	train	landscape	Realism	Theodore Rousseau
20418.jpg	train	landscape	Romanticism	Camille Corot
20419.jpg	train	portrait	Rococo	George Romney
20420.jpg	train	landscape	Surrealism	Salvador Dali
20421.jpg	train	portrait	Neoclassicism	John Singleton Copley
20422.jpg	train	abstract	Lyrical Abstraction	Jean Degottex
20423.jpg	train	portrait	Realism	William-Adolphe Bouguereau
20424.jpg	train	landscape	Realism	Ivan Shishkin
20425.jpg	train	landscape	Romanticism	Thomas Hill
20426.jpg	train	landscape	Romanticism	Thomas Cole
20427.jpg	train	portrait	Ink and wash painting	Sengai
20428.jpg	train	self-portrait	High Renaissance	Pietro Perugino
20429.jpg	train	landscape	Romanticism	John Constable
20430.jpg	train	abstract	Concretism	Carmelo Arden Quin
20431.jpg	train	portrait	Rococo	William Hogarth
20432.jpg	train	portrait	Expressionism	Pablo Picasso
20433.jpg	train	landscape	Impressionism	Joaquín Sorolla
20434.jpg	train	portrait	Baroque	Diego Velazquez
20435.jpg	train	portrait	Northern Renaissance	Hans Memling
20436.jpg	train	self-portrait	Neoclassicism	Pierre-Narcisse Guerin
20437.jpg	train	landscape	Fauvism	Maurice de Vlaminck
20438.jpg	train	portrait	Social Realism	George Pemba
20439.jpg	train	abstract	Neoplasticism	Theo van Doesburg
20440.jpg	train	landscape	Expressionism	Max Gubler
20441.jpg	train	portrait	Cubism	Lyubov Popova
20442.jpg	train	portrait	American Realism	Robert Henri
20443.jpg	train	portrait	Rococo	Joshua Reynolds
20444.jpg	train	abstract	Minimalism	Jean Degottex
20445.jpg	train	abstract	Orphism	Sonia Delaunay
20446.jpg	train	portrait	Realism	Theodule Ribot
20447.jpg	train	abstract	Abstract Art	 Wassily Kandinsky
20448.jpg	train	portrait	Post-Impressionism	Pyotr Konchalovsky
20449.jpg	train	landscape	Baroque	Jacob Isaakszoon van Ruisdael
20450.jpg	train	landscape	Symbolism	Ferdinand Hodler
20451.jpg	train	self-portrait	Expressionism	Zinaida Serebriakova
20452.jpg	train	landscape	Rococo	William Williams
20453.jpg	train	portrait	Northern Renaissance	Hans Holbein the Younger
20454.jpg	train	portrait	Expressionism	Amedeo Modigliani
20455.jpg	train	portrait	Realism	Vasily Surikov
20456.jpg	train	portrait	Baroque	Juan Carreno de Miranda
20457.jpg	train	abstract	Abstract Expressionism	Conrad Marca-Relli
20458.jpg	train	landscape	Naïve Art (Primitivism)	Marc Chagall
20459.jpg	train	portrait	Cubism	Marc Chagall
20460.jpg	train	abstract	Concretism	Olle Baertling
20461.jpg	train	portrait	Naïve Art (Primitivism)	Henri Rousseau
20462.jpg	train	landscape	Contemporary Realism	Neil Welliver
20463.jpg	train	abstract	Hard Edge Painting	Ad Reinhardt
20464.jpg	train	landscape	Romanticism	Paul Kane
20465.jpg	train	landscape	Realism	Hans Heysen
20466.jpg	train	landscape	Romanticism	Thomas Hill
20467.jpg	train	portrait	Romanticism	Thomas Sully
20468.jpg	train	landscape	Impressionism	Alfred Sisley
20469.jpg	train	portrait	Realism	William-Adolphe Bouguereau
20470.jpg	train	portrait	American Realism	Robert Henri
20471.jpg	train	landscape	Impressionism	Childe Hassam
20472.jpg	train	portrait	High Renaissance	Giorgione
20473.jpg	train	abstract	Art Informel	Carl Buchheister
20474.jpg	train	abstract	Spatialism	Lucio Fontana
20475.jpg	train	landscape	Romanticism	Thomas Cole
20476.jpg	train	landscape	Realism	Theodore Rousseau
20477.jpg	train	portrait	Realism	Giovanni Boldini
20478.jpg	train	landscape	Impressionism	Konstantin Korovin
20479.jpg	train	abstract	Op Art	Luis Sacilotto
20480.jpg	train	landscape	Impressionism	John Henry Twachtman
20481.jpg	train	abstract	Minimalism	Jalouzieënreliëf/Fanlight-shutters
20482.jpg	train	portrait	Romanticism	Konstantin Makovsky
20483.jpg	train	abstract	Abstract Expressionism	John Ferren
20484.jpg	train	landscape	Magic Realism	Eyvind Earle
20485.jpg	train	landscape	Romanticism	Paul Kane
20486.jpg	train	portrait	American Realism	Robert Henri
20487.jpg	train	portrait	Realism	Boris Kustodiev
20488.jpg	train	portrait	Impressionism	Laszlo Mednyanszky
20489.jpg	train	landscape	Realism	John Everett Millais
20490.jpg	train	landscape	Cubism	Franz Marc
20491.jpg	train	portrait	Rococo	Jean-Marc Nattier
20492.jpg	train	portrait	Realism	Boris Kustodiev
20493.jpg	train	portrait	Realism	Vincent van Gogh
20494.jpg	train	landscape	Expressionism	Chaim Soutine
20495.jpg	train	landscape	Romanticism	John Glover
20496.jpg	train	portrait	Romanticism	Thomas Lawrence
20497.jpg	train	portrait	Mannerism (Late Renaissance)	Giorgio Vasari
20498.jpg	train	portrait	Impressionism	Frederic Bazille
20499.jpg	train	abstract	Hard Edge Painting	Gunther Gerzso
20500.jpg	train	abstract	Surrealism	Joan Miro
20501.jpg	train	landscape	Realism	Charles-Francois Daubigny
20502.jpg	train	abstract	Abstract Art	Jean Helion
20503.jpg	train	landscape	Symbolism	Konstantin Somov
20504.jpg	train	portrait	Expressionism	Albert Bloch
20505.jpg	train	landscape	Impressionism	Alfred Sisley
20506.jpg	train	abstract	Abstract Expressionism	Sam Francis
20507.jpg	train	landscape	Impressionism	Laszlo Mednyanszky
20508.jpg	train	landscape	Impressionism	Camille Pissarro
20509.jpg	train	abstract	Concretism	Max Bill
20510.jpg	train	abstract	Art Informel	Tano Festa
20511.jpg	train	self-portrait	Expressionism	Egon Schiele
